timestamp,event_type,details
2025-06-04T15:35:05.801789800+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051058017722 }, name: None, event_type: MouseMove { x: 1372.0, y: 769.0 } }"
2025-06-04T15:35:05.805797200+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051058057808 }, name: None, event_type: MouseMove { x: 1373.0, y: 768.0 } }"
2025-06-04T15:35:05.809884600+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051058098681 }, name: None, event_type: MouseMove { x: 1373.0, y: 767.0 } }"
2025-06-04T15:35:05.813887700+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051058138530 }, name: None, event_type: MouseMove { x: 1373.0, y: 767.0 } }"
2025-06-04T15:35:05.815804300+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051058157840 }, name: None, event_type: MouseMove { x: 1373.0, y: 767.0 } }"
2025-06-04T15:35:05.819864800+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051058198454 }, name: None, event_type: MouseMove { x: 1372.0, y: 767.0 } }"
2025-06-04T15:35:05.823865200+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051058238485 }, name: None, event_type: MouseMove { x: 1372.0, y: 767.0 } }"
2025-06-04T15:35:05.827880200+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051058278624 }, name: None, event_type: MouseMove { x: 1371.0, y: 767.0 } }"
2025-06-04T15:35:05.831841200+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051058318224 }, name: None, event_type: MouseMove { x: 1373.0, y: 767.0 } }"
2025-06-04T15:35:05.835863900+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051058358430 }, name: None, event_type: MouseMove { x: 1372.0, y: 767.0 } }"
2025-06-04T15:35:05.839810600+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051058397918 }, name: None, event_type: MouseMove { x: 1370.0, y: 767.0 } }"
2025-06-04T15:35:05.843863+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051058438424 }, name: None, event_type: MouseMove { x: 1371.0, y: 767.0 } }"
2025-06-04T15:35:05.847791600+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051058477749 }, name: None, event_type: MouseMove { x: 1369.0, y: 767.0 } }"
2025-06-04T15:35:05.851855600+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051058518378 }, name: None, event_type: MouseMove { x: 1369.0, y: 767.0 } }"
2025-06-04T15:35:05.855884100+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051058558673 }, name: None, event_type: MouseMove { x: 1368.0, y: 767.0 } }"
2025-06-04T15:35:05.859813100+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051058597963 }, name: None, event_type: MouseMove { x: 1367.0, y: 767.0 } }"
2025-06-04T15:35:05.863785300+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051058637691 }, name: None, event_type: MouseMove { x: 1367.0, y: 767.0 } }"
2025-06-04T15:35:05.958028200+05:30,MouseDown,"Event { time: SystemTime { intervals: 133935051059580142 }, name: None, event_type: ButtonPress(Left) }"
2025-06-04T15:35:06.030122100+05:30,MouseUp,"Event { time: SystemTime { intervals: 133935051060301057 }, name: None, event_type: ButtonRelease(Left) }"
2025-06-04T15:35:06.489914300+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051064898949 }, name: None, event_type: MouseMove { x: 1366.0, y: 768.0 } }"
2025-06-04T15:35:06.491883500+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051064918653 }, name: None, event_type: MouseMove { x: 1364.0, y: 767.0 } }"
2025-06-04T15:35:06.495866800+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051064958492 }, name: None, event_type: MouseMove { x: 1361.0, y: 767.0 } }"
2025-06-04T15:35:06.499825400+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051064998039 }, name: None, event_type: MouseMove { x: 1357.0, y: 767.0 } }"
2025-06-04T15:35:06.503866500+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051065038468 }, name: None, event_type: MouseMove { x: 1351.0, y: 765.0 } }"
2025-06-04T15:35:06.507907400+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051065078901 }, name: None, event_type: MouseMove { x: 1346.0, y: 765.0 } }"
2025-06-04T15:35:06.511880+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051065118617 }, name: None, event_type: MouseMove { x: 1340.0, y: 764.0 } }"
2025-06-04T15:35:06.515806900+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051065157889 }, name: None, event_type: MouseMove { x: 1333.0, y: 762.0 } }"
2025-06-04T15:35:06.519880400+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051065198659 }, name: None, event_type: MouseMove { x: 1326.0, y: 760.0 } }"
2025-06-04T15:35:06.523882200+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051065238674 }, name: None, event_type: MouseMove { x: 1319.0, y: 758.0 } }"
2025-06-04T15:35:06.527823500+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051065278065 }, name: None, event_type: MouseMove { x: 1311.0, y: 756.0 } }"
2025-06-04T15:35:06.531787300+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051065317707 }, name: None, event_type: MouseMove { x: 1302.0, y: 753.0 } }"
2025-06-04T15:35:06.535838400+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051065358230 }, name: None, event_type: MouseMove { x: 1294.0, y: 751.0 } }"
2025-06-04T15:35:06.543570200+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051065435466 }, name: None, event_type: MouseMove { x: 1286.0, y: 749.0 } }"
2025-06-04T15:35:06.543865100+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051065438523 }, name: None, event_type: MouseMove { x: 1276.0, y: 746.0 } }"
2025-06-04T15:35:06.545805100+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051065457865 }, name: None, event_type: MouseMove { x: 1266.0, y: 744.0 } }"
2025-06-04T15:35:06.551894500+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051065518761 }, name: None, event_type: MouseMove { x: 1257.0, y: 742.0 } }"
2025-06-04T15:35:06.555786900+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051065557702 }, name: None, event_type: MouseMove { x: 1247.0, y: 739.0 } }"
2025-06-04T15:35:06.559878600+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051065598591 }, name: None, event_type: MouseMove { x: 1236.0, y: 735.0 } }"
2025-06-04T15:35:06.563836100+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051065638176 }, name: None, event_type: MouseMove { x: 1225.0, y: 733.0 } }"
2025-06-04T15:35:06.567784+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051065677661 }, name: None, event_type: MouseMove { x: 1216.0, y: 731.0 } }"
2025-06-04T15:35:06.571834800+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051065718171 }, name: None, event_type: MouseMove { x: 1206.0, y: 728.0 } }"
2025-06-04T15:35:06.575797600+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051065757793 }, name: None, event_type: MouseMove { x: 1197.0, y: 726.0 } }"
2025-06-04T15:35:06.579874400+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051065798578 }, name: None, event_type: MouseMove { x: 1187.0, y: 722.0 } }"
2025-06-04T15:35:06.583757700+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051065837416 }, name: None, event_type: MouseMove { x: 1177.0, y: 720.0 } }"
2025-06-04T15:35:06.587791800+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051065877765 }, name: None, event_type: MouseMove { x: 1169.0, y: 718.0 } }"
2025-06-04T15:35:06.591893700+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051065918784 }, name: None, event_type: MouseMove { x: 1160.0, y: 716.0 } }"
2025-06-04T15:35:06.595792500+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051065957785 }, name: None, event_type: MouseMove { x: 1149.0, y: 714.0 } }"
2025-06-04T15:35:06.599866800+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051065998504 }, name: None, event_type: MouseMove { x: 1139.0, y: 711.0 } }"
2025-06-04T15:35:06.603792600+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051066037624 }, name: None, event_type: MouseMove { x: 1130.0, y: 709.0 } }"
2025-06-04T15:35:06.607916200+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051066078833 }, name: None, event_type: MouseMove { x: 1119.0, y: 705.0 } }"
2025-06-04T15:35:06.611871500+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051066118572 }, name: None, event_type: MouseMove { x: 1108.0, y: 703.0 } }"
2025-06-04T15:35:06.615776500+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051066157618 }, name: None, event_type: MouseMove { x: 1096.0, y: 700.0 } }"
2025-06-04T15:35:06.617768200+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051066177541 }, name: None, event_type: MouseMove { x: 1085.0, y: 697.0 } }"
2025-06-04T15:35:06.621836900+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051066218221 }, name: None, event_type: MouseMove { x: 1072.0, y: 693.0 } }"
2025-06-04T15:35:06.625771300+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051066257552 }, name: None, event_type: MouseMove { x: 1060.0, y: 690.0 } }"
2025-06-04T15:35:06.629881100+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051066298657 }, name: None, event_type: MouseMove { x: 1048.0, y: 687.0 } }"
2025-06-04T15:35:06.633816200+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051066337992 }, name: None, event_type: MouseMove { x: 1036.0, y: 683.0 } }"
2025-06-04T15:35:06.637779300+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051066377629 }, name: None, event_type: MouseMove { x: 1022.0, y: 680.0 } }"
2025-06-04T15:35:06.641875400+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051066418512 }, name: None, event_type: MouseMove { x: 1010.0, y: 678.0 } }"
2025-06-04T15:35:06.645775800+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051066457608 }, name: None, event_type: MouseMove { x: 998.0, y: 674.0 } }"
2025-06-04T15:35:06.649822100+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051066498061 }, name: None, event_type: MouseMove { x: 986.0, y: 671.0 } }"
2025-06-04T15:35:06.653871200+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051066538561 }, name: None, event_type: MouseMove { x: 974.0, y: 668.0 } }"
2025-06-04T15:35:06.657879400+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051066578615 }, name: None, event_type: MouseMove { x: 961.0, y: 664.0 } }"
2025-06-04T15:35:06.661882300+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051066618636 }, name: None, event_type: MouseMove { x: 950.0, y: 661.0 } }"
2025-06-04T15:35:06.665805+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051066657853 }, name: None, event_type: MouseMove { x: 938.0, y: 658.0 } }"
2025-06-04T15:35:06.669895600+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051066698788 }, name: None, event_type: MouseMove { x: 926.0, y: 656.0 } }"
2025-06-04T15:35:06.673805400+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051066737863 }, name: None, event_type: MouseMove { x: 914.0, y: 653.0 } }"
2025-06-04T15:35:06.677817300+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051066777983 }, name: None, event_type: MouseMove { x: 903.0, y: 651.0 } }"
2025-06-04T15:35:06.681813700+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051066817951 }, name: None, event_type: MouseMove { x: 892.0, y: 648.0 } }"
2025-06-04T15:35:06.685857400+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051066858411 }, name: None, event_type: MouseMove { x: 880.0, y: 643.0 } }"
2025-06-04T15:35:06.687855100+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051066878384 }, name: None, event_type: MouseMove { x: 869.0, y: 640.0 } }"
2025-06-04T15:35:06.691839400+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051066918212 }, name: None, event_type: MouseMove { x: 857.0, y: 637.0 } }"
2025-06-04T15:35:06.695774600+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051066957585 }, name: None, event_type: MouseMove { x: 845.0, y: 635.0 } }"
2025-06-04T15:35:06.699801400+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051066997637 }, name: None, event_type: MouseMove { x: 832.0, y: 631.0 } }"
2025-06-04T15:35:06.703893+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051067038743 }, name: None, event_type: MouseMove { x: 821.0, y: 628.0 } }"
2025-06-04T15:35:06.707873500+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051067078552 }, name: None, event_type: MouseMove { x: 811.0, y: 626.0 } }"
2025-06-04T15:35:06.711797400+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051067117776 }, name: None, event_type: MouseMove { x: 798.0, y: 623.0 } }"
2025-06-04T15:35:06.715821100+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051067158027 }, name: None, event_type: MouseMove { x: 786.0, y: 618.0 } }"
2025-06-04T15:35:06.719880600+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051067198626 }, name: None, event_type: MouseMove { x: 775.0, y: 615.0 } }"
2025-06-04T15:35:06.723852900+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051067238366 }, name: None, event_type: MouseMove { x: 764.0, y: 611.0 } }"
2025-06-04T15:35:06.727792600+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051067277761 }, name: None, event_type: MouseMove { x: 753.0, y: 608.0 } }"
2025-06-04T15:35:06.731811900+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051067317959 }, name: None, event_type: MouseMove { x: 742.0, y: 605.0 } }"
2025-06-04T15:35:06.735798+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051067357837 }, name: None, event_type: MouseMove { x: 731.0, y: 602.0 } }"
2025-06-04T15:35:06.739769900+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051067397545 }, name: None, event_type: MouseMove { x: 721.0, y: 599.0 } }"
2025-06-04T15:35:06.743762200+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051067437469 }, name: None, event_type: MouseMove { x: 710.0, y: 596.0 } }"
2025-06-04T15:35:06.747762500+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051067477473 }, name: None, event_type: MouseMove { x: 700.0, y: 593.0 } }"
2025-06-04T15:35:06.751895600+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051067518799 }, name: None, event_type: MouseMove { x: 692.0, y: 590.0 } }"
2025-06-04T15:35:06.755878200+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051067558636 }, name: None, event_type: MouseMove { x: 683.0, y: 586.0 } }"
2025-06-04T15:35:06.757785+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051067577710 }, name: None, event_type: MouseMove { x: 675.0, y: 581.0 } }"
2025-06-04T15:35:06.761757300+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051067617419 }, name: None, event_type: MouseMove { x: 666.0, y: 578.0 } }"
2025-06-04T15:35:06.765752200+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051067657374 }, name: None, event_type: MouseMove { x: 658.0, y: 575.0 } }"
2025-06-04T15:35:06.769871700+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051067698582 }, name: None, event_type: MouseMove { x: 651.0, y: 571.0 } }"
2025-06-04T15:35:06.773806500+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051067737898 }, name: None, event_type: MouseMove { x: 643.0, y: 568.0 } }"
2025-06-04T15:35:06.777880200+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051067778657 }, name: None, event_type: MouseMove { x: 636.0, y: 566.0 } }"
2025-06-04T15:35:06.781767100+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051067817516 }, name: None, event_type: MouseMove { x: 629.0, y: 564.0 } }"
2025-06-04T15:35:06.785894600+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051067858782 }, name: None, event_type: MouseMove { x: 622.0, y: 562.0 } }"
2025-06-04T15:35:06.789768100+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051067897519 }, name: None, event_type: MouseMove { x: 615.0, y: 559.0 } }"
2025-06-04T15:35:06.793767300+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051067937521 }, name: None, event_type: MouseMove { x: 609.0, y: 556.0 } }"
2025-06-04T15:35:06.797786900+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051067977687 }, name: None, event_type: MouseMove { x: 602.0, y: 554.0 } }"
2025-06-04T15:35:06.801774400+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051068017585 }, name: None, event_type: MouseMove { x: 594.0, y: 552.0 } }"
2025-06-04T15:35:06.805785100+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051068057687 }, name: None, event_type: MouseMove { x: 587.0, y: 550.0 } }"
2025-06-04T15:35:06.809772300+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051068097574 }, name: None, event_type: MouseMove { x: 579.0, y: 548.0 } }"
2025-06-04T15:35:06.813777800+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051068137514 }, name: None, event_type: MouseMove { x: 570.0, y: 544.0 } }"
2025-06-04T15:35:06.817805100+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051068177898 }, name: None, event_type: MouseMove { x: 562.0, y: 541.0 } }"
2025-06-04T15:35:06.821770700+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051068217551 }, name: None, event_type: MouseMove { x: 554.0, y: 539.0 } }"
2025-06-04T15:35:06.825888300+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051068258744 }, name: None, event_type: MouseMove { x: 544.0, y: 535.0 } }"
2025-06-04T15:35:06.829858200+05:30,MouseMove,"Event { time: SystemTime { intervals: 133935051068298403 }, name: None, event_type: MouseMove { x: 535.0, y: 531.0 } }"
